Time,originele Temp,Temp
2018-12-25T18:00:00Z,-2.653,14.12
2018-12-25T19:00:00Z,-2.962,12.1
2018-12-25T20:00:00Z,-3.211,12.14
2018-12-25T21:00:00Z,-3.474,14.15
2018-12-25T22:00:00Z,-3.572,10.12
2018-12-25T23:00:00Z,-3.585,13.13
2018-12-26T00:00:00Z,-3.543,10.12
2018-12-26T01:00:00Z,-3.312,11.1
2018-12-26T02:00:00Z,-3.134,11.1
2018-12-26T03:00:00Z,-2.824,14.15
2018-12-26T04:00:00Z,-2.55,10.14
2018-12-26T05:00:00Z,-2.541,15.14
2018-12-26T06:00:00Z,-2.612,10.12
2018-12-26T07:00:00Z,-2.283,10.11
2018-12-26T08:00:00Z,-0.709,13.12
2018-12-26T09:00:00Z,1.03,10.12
2018-12-26T10:00:00Z,2.157,10.15
2018-12-26T11:00:00Z,2.755,12.11
2018-12-26T12:00:00Z,2.884,13.12
2018-12-26T13:00:00Z,2.37,15.14
2018-12-26T14:00:00Z,0.657,14.13
2018-12-26T15:00:00Z,-1.096,14.1
2018-12-26T16:00:00Z,-1.442,12.14
2018-12-26T17:00:00Z,-1.641,10.14
2018-12-26T18:00:00Z,-1.767,15.14
2018-12-26T19:00:00Z,-1.783,15.13
2018-12-26T20:00:00Z,-1.646,11.13
2018-12-26T21:00:00Z,-1.548,10.1
2018-12-26T22:00:00Z,-1.491,13.13
2018-12-26T23:00:00Z,-1.41,14.11
2018-12-27T00:00:00Z,-1.254,13.12
2018-12-27T01:00:00Z,-1.112,14.11
2018-12-27T02:00:00Z,-0.98,15.13
2018-12-27T03:00:00Z,-0.883,13.1
2018-12-27T04:00:00Z,-0.715,11.12
2018-12-27T05:00:00Z,-0.604,11.13
2018-12-27T06:00:00Z,-0.527,15.15
2018-12-27T07:00:00Z,-0.074,10.1
2018-12-27T08:00:00Z,1.449,13.15
2018-12-27T09:00:00Z,3.079,15.1
2018-12-27T10:00:00Z,4.419,11.12
2018-12-27T11:00:00Z,5.308,10.1
2018-12-27T12:00:00Z,5.67,15.12
2018-12-27T13:00:00Z,5.185,12.12
2018-12-27T14:00:00Z,3.551,11.13
2018-12-27T15:00:00Z,2.195,11.13
2018-12-27T16:00:00Z,1.54,14.13
2018-12-27T17:00:00Z,1.013,13.12
2018-12-27T18:00:00Z,0.537,13.14
2018-12-27T19:00:00Z,0.179,13.11
2018-12-27T20:00:00Z,0.002,10.1
2018-12-27T21:00:00Z,0.012,13.1
2018-12-27T22:00:00Z,0.146,13.1
2018-12-27T23:00:00Z,0.182,12.13
2018-12-28T00:00:00Z,0.266,11.1
2018-12-28T01:00:00Z,0.463,12.11
2018-12-28T02:00:00Z,0.5,12.11
2018-12-28T03:00:00Z,0.502,12.12
2018-12-28T04:00:00Z,0.511,14.12
2018-12-28T05:00:00Z,0.512,15.12
2018-12-28T06:00:00Z,0.393,12.13
2018-12-28T07:00:00Z,0.633,11.1
2018-12-28T08:00:00Z,1.707,12.1
2018-12-28T09:00:00Z,3.006,13.1
2018-12-28T10:00:00Z,4.165,10.14
2018-12-28T11:00:00Z,4.889,12.13
2018-12-28T12:00:00Z,5.066,13.1
2018-12-28T13:00:00Z,4.388,13.11
2018-12-28T14:00:00Z,2.484,10.12
2018-12-28T15:00:00Z,0.612,12.11
2018-12-28T16:00:00Z,0.072,12.1
2018-12-28T17:00:00Z,-0.375,14.15
2018-12-28T18:00:00Z,-0.678,11.12
2018-12-28T19:00:00Z,-0.854,12.13
2018-12-28T20:00:00Z,-1.091,14.12
2018-12-28T21:00:00Z,-1.211,11.13
2018-12-28T22:00:00Z,-1.272,14.1
2018-12-28T23:00:00Z,-1.389,10.14
2018-12-29T00:00:00Z,-1.504,14.13
2018-12-29T01:00:00Z,-1.64,12.15
2018-12-29T02:00:00Z,-1.799,11.11
2018-12-29T03:00:00Z,-1.985,15.14
2018-12-29T04:00:00Z,-2.2,15.13
2018-12-29T05:00:00Z,-2.39,13.13
2018-12-29T06:00:00Z,-2.609,10.1
2018-12-29T07:00:00Z,-1.994,14.14
2018-12-29T08:00:00Z,-0.399,15.11
2018-12-29T09:00:00Z,1.002,13.11
2018-12-29T10:00:00Z,1.89,11.11
2018-12-29T11:00:00Z,2.155,10.12
2018-12-29T12:00:00Z,1.902,14.15
2018-12-29T13:00:00Z,1.278,12.15
2018-12-29T14:00:00Z,0.347,13.14
2018-12-29T15:00:00Z,-0.601,14.12
2018-12-29T16:00:00Z,-1.151,15.14
2018-12-29T17:00:00Z,-1.652,15.12
2018-12-29T18:00:00Z,-1.928,10.15
2018-12-29T19:00:00Z,-1.988,13.13
2018-12-29T20:00:00Z,-1.944,15.14
2018-12-29T21:00:00Z,-1.905,13.11
2018-12-29T22:00:00Z,-1.86,12.14
2018-12-29T23:00:00Z,-1.803,15.11
2018-12-30T00:00:00Z,-1.851,14.13
2018-12-30T01:00:00Z,-1.779,11.14
2018-12-30T02:00:00Z,-1.598,11.13
2018-12-30T03:00:00Z,-1.392,15.1
2018-12-30T04:00:00Z,-1.193,14.15
2018-12-30T05:00:00Z,-1.138,12.12
2018-12-30T06:00:00Z,-1.165,14.14
2018-12-30T07:00:00Z,-0.721,13.12
2018-12-30T08:00:00Z,0.415,11.14
2018-12-30T09:00:00Z,1.525,10.13
2018-12-30T10:00:00Z,2.176,13.15
2018-12-30T11:00:00Z,2.172,12.15
2018-12-30T12:00:00Z,1.931,12.1
2018-12-30T13:00:00Z,1.693,15.12
2018-12-30T14:00:00Z,1.406,13.11
2018-12-30T15:00:00Z,0.995,14.11
2018-12-30T16:00:00Z,0.901,12.1
2018-12-30T17:00:00Z,0.805,14.12
2018-12-30T18:00:00Z,0.745,14.14
2018-12-30T19:00:00Z,0.721,15.15
2018-12-30T20:00:00Z,0.56,14.15
2018-12-30T21:00:00Z,0.303,10.13
2018-12-30T22:00:00Z,0.157,14.12
2018-12-30T23:00:00Z,0.077,12.12
2018-12-31T00:00:00Z,0.07,14.1
2018-12-31T01:00:00Z,0.107,15.13
2018-12-31T02:00:00Z,0.137,14.12
2018-12-31T03:00:00Z,0.11,11.15
2018-12-31T04:00:00Z,0.054,11.14
2018-12-31T05:00:00Z,-0.013,14.14
2018-12-31T06:00:00Z,-0.227,13.13
2018-12-31T07:00:00Z,-0.174,15.1
2018-12-31T08:00:00Z,0.636,13.15
2018-12-31T09:00:00Z,1.518,13.11
2018-12-31T10:00:00Z,2.109,11.13
2018-12-31T11:00:00Z,2.45,14.11
2018-12-31T12:00:00Z,2.502,10.14
2018-12-31T13:00:00Z,2.153,13.15
2018-12-31T14:00:00Z,0.893,13.1
2018-12-31T15:00:00Z,-0.434,10.15
2018-12-31T16:00:00Z,-0.805,10.1
2018-12-31T17:00:00Z,-0.888,15.15
2018-12-31T18:00:00Z,-1.022,10.14
2018-12-31T19:00:00Z,-1.205,11.1
2018-12-31T20:00:00Z,-1.408,13.1
2018-12-31T21:00:00Z,-1.614,10.11
2018-12-31T22:00:00Z,-1.688,14.1
2018-12-31T23:00:00Z,-1.666,12.15
2019-01-01T00:00:00Z,-1.524,13.15
2019-01-01T01:00:00Z,-1.346,11.11
2019-01-01T02:00:00Z,-1.232,15.15
2019-01-01T03:00:00Z,-1.221,13.12
2019-01-01T04:00:00Z,-1.23,14.15
2019-01-01T05:00:00Z,-1.226,13.1
2019-01-01T06:00:00Z,-1.134,15.1
2019-01-01T07:00:00Z,-0.461,12.13
2019-01-01T08:00:00Z,0.821,14.11
2019-01-01T09:00:00Z,1.904,13.11
2019-01-01T10:00:00Z,2.669,14.14
2019-01-01T11:00:00Z,3.141,14.14
2019-01-01T12:00:00Z,3.261,13.12
2019-01-01T13:00:00Z,2.953,10.12
2019-01-01T14:00:00Z,2.015,13.11
2019-01-01T15:00:00Z,1.036,10.11
2019-01-01T16:00:00Z,0.82,13.15
2019-01-01T17:00:00Z,0.748,10.13
2019-01-01T18:00:00Z,0.47,15.15
2019-01-01T19:00:00Z,0.273,10.1
2019-01-01T20:00:00Z,0.156,12.13
2019-01-01T21:00:00Z,0.11,13.15
2019-01-01T22:00:00Z,0.117,15.11
2019-01-01T23:00:00Z,0.138,12.11
2019-01-02T00:00:00Z,0.023,14.11
2019-01-02T01:00:00Z,-0.377,14.11
2019-01-02T02:00:00Z,-0.946,15.13
2019-01-02T03:00:00Z,-1.334,14.14
2019-01-02T04:00:00Z,-1.529,12.13
2019-01-02T05:00:00Z,-1.576,15.13
2019-01-02T06:00:00Z,-1.595,10.12
2019-01-02T07:00:00Z,-1.33,11.11
2019-01-02T08:00:00Z,-0.575,12.12
2019-01-02T09:00:00Z,0.068,13.12
2019-01-02T10:00:00Z,0.314,15.11
2019-01-02T11:00:00Z,0.147,15.12
2019-01-02T12:00:00Z,-0.206,13.11
2019-01-02T13:00:00Z,-0.706,12.14
2019-01-02T14:00:00Z,-1.355,12.13
2019-01-02T15:00:00Z,-1.973,12.13
2019-01-02T16:00:00Z,-2.385,14.12
2019-01-02T17:00:00Z,-2.701,10.15
2019-01-02T18:00:00Z,-3.077,10.1
2019-01-02T19:00:00Z,-3.571,12.12
2019-01-02T20:00:00Z,-4.142,10.1
2019-01-02T21:00:00Z,-4.724,10.13
2019-01-02T22:00:00Z,-5.155,12.13
2019-01-02T23:00:00Z,-5.459,14.11
2019-01-03T00:00:00Z,-5.745,12.11
2019-01-03T01:00:00Z,-5.877,15.12
2019-01-03T02:00:00Z,-5.842,12.14
2019-01-03T03:00:00Z,-5.785,14.15
2019-01-03T04:00:00Z,-5.692,13.13
2019-01-03T05:00:00Z,-5.653,13.15
2019-01-03T06:00:00Z,-5.7,13.1
2019-01-03T07:00:00Z,-5.43,15.1
2019-01-03T08:00:00Z,-4.563,11.15
2019-01-03T09:00:00Z,-3.811,15.11
2019-01-03T10:00:00Z,-3.428,12.14
2019-01-03T11:00:00Z,-3.357,15.1
2019-01-03T12:00:00Z,-3.413,15.11
2019-01-03T13:00:00Z,-3.495,12.13
2019-01-03T14:00:00Z,-3.734,11.12
2019-01-03T15:00:00Z,-4.137,11.13
2019-01-03T16:00:00Z,-4.384,14.1
2019-01-03T17:00:00Z,-4.504,10.13
2019-01-03T18:00:00Z,-4.654,13.15
2019-01-03T19:00:00Z,-4.819,10.14
2019-01-03T20:00:00Z,-5.152,10.11
2019-01-03T21:00:00Z,-5.549,13.1
2019-01-03T22:00:00Z,-5.846,15.13
2019-01-03T23:00:00Z,-6.052,14.15
2019-01-04T00:00:00Z,-6.197,13.12
2019-01-04T01:00:00Z,-6.361,12.15
2019-01-04T02:00:00Z,-6.53,14.1
2019-01-04T03:00:00Z,-6.633,12.1
2019-01-04T04:00:00Z,-6.671,13.11
2019-01-04T05:00:00Z,-6.657,13.11
2019-01-04T06:00:00Z,-6.698,15.12
2019-01-04T07:00:00Z,-6.166,12.11
2019-01-04T08:00:00Z,-4.897,12.1
2019-01-04T09:00:00Z,-3.981,12.11
2019-01-04T10:00:00Z,-3.5,15.14
2019-01-04T11:00:00Z,-3.204,11.12
2019-01-04T12:00:00Z,-3.082,15.12
2019-01-04T13:00:00Z,-3.156,12.1
2019-01-04T14:00:00Z,-3.458,15.12
2019-01-04T15:00:00Z,-3.728,14.13
2019-01-04T16:00:00Z,-3.673,12.11
2019-01-04T17:00:00Z,-3.509,10.11
2019-01-04T18:00:00Z,-3.375,14.11
2019-01-04T19:00:00Z,-3.277,10.12
2019-01-04T20:00:00Z,-3.206,15.11
2019-01-04T21:00:00Z,-3.133,10.15
2019-01-04T22:00:00Z,-2.993,12.15
2019-01-04T23:00:00Z,-2.882,15.1
2019-01-05T00:00:00Z,-2.793,13.12
2019-01-05T01:00:00Z,-2.726,13.14
2019-01-05T02:00:00Z,-2.68,13.11
2019-01-05T03:00:00Z,-2.618,15.12
2019-01-05T04:00:00Z,-2.528,13.15
2019-01-05T05:00:00Z,-2.423,12.1
2019-01-05T06:00:00Z,-2.263,13.11
2019-01-05T07:00:00Z,-1.942,10.14
2019-01-05T08:00:00Z,-1.52,15.13
2019-01-05T09:00:00Z,-1.167,11.14
2019-01-05T10:00:00Z,-0.835,10.11
2019-01-05T11:00:00Z,-0.519,12.15
2019-01-05T12:00:00Z,-0.187,10.11
2019-01-05T13:00:00Z,-0.075,10.13
2019-01-05T14:00:00Z,-0.214,10.13
2019-01-05T15:00:00Z,-0.567,13.1
2019-01-05T16:00:00Z,-0.696,10.11
2019-01-05T17:00:00Z,-0.715,11.1
2019-01-05T18:00:00Z,-0.798,13.15
2019-01-05T19:00:00Z,-0.817,11.12
2019-01-05T20:00:00Z,-0.826,10.13
2019-01-05T21:00:00Z,-0.896,13.12
2019-01-05T22:00:00Z,-0.961,15.15
2019-01-05T23:00:00Z,-1.006,11.12
2019-01-06T00:00:00Z,-1.099,12.12
2019-01-06T01:00:00Z,-1.186,15.11
2019-01-06T02:00:00Z,-1.267,11.1
2019-01-06T03:00:00Z,-1.329,14.12
2019-01-06T04:00:00Z,-1.425,12.1
2019-01-06T05:00:00Z,-1.705,13.1
2019-01-06T06:00:00Z,-2.126,15.1
2019-01-06T07:00:00Z,-2.048,11.14
2019-01-06T08:00:00Z,-1.312,12.15
2019-01-06T09:00:00Z,-0.729,12.14
2019-01-06T10:00:00Z,-0.453,11.15
2019-01-06T11:00:00Z,-0.341,13.15
2019-01-06T12:00:00Z,-0.429,12.1
2019-01-06T13:00:00Z,-0.697,13.13
2019-01-06T14:00:00Z,-1.343,15.12
2019-01-06T15:00:00Z,-2.1,10.1
2019-01-06T16:00:00Z,-2.393,10.1
2019-01-06T17:00:00Z,-2.599,14.1
2019-01-06T18:00:00Z,-2.759,13.11
2019-01-06T19:00:00Z,-2.81,13.11
2019-01-06T20:00:00Z,-2.817,12.12
2019-01-06T21:00:00Z,-2.797,13.11
2019-01-06T22:00:00Z,-2.811,14.14
2019-01-06T23:00:00Z,-2.911,14.1
2019-01-07T00:00:00Z,-3.075,14.11
2019-01-07T01:00:00Z,-3.315,14.15
2019-01-07T02:00:00Z,-3.533,14.14
2019-01-07T03:00:00Z,-3.764,10.12
2019-01-07T04:00:00Z,-4.021,15.12
2019-01-07T05:00:00Z,-4.293,13.14
2019-01-07T06:00:00Z,-4.491,10.12
2019-01-07T07:00:00Z,-4.069,14.13
2019-01-07T08:00:00Z,-2.871,14.12
2019-01-07T09:00:00Z,-1.74,11.15
2019-01-07T10:00:00Z,-1.176,13.13
2019-01-07T11:00:00Z,-0.841,15.15
2019-01-07T12:00:00Z,-0.699,10.1
2019-01-07T13:00:00Z,-0.824,13.1
2019-01-07T14:00:00Z,-1.457,14.11
2019-01-07T15:00:00Z,-2.381,10.12
2019-01-07T16:00:00Z,-2.864,13.11
2019-01-07T17:00:00Z,-3.132,10.1
2019-01-07T18:00:00Z,-3.316,10.14
2019-01-07T19:00:00Z,-3.423,10.14
2019-01-07T20:00:00Z,-3.522,12.1
2019-01-07T21:00:00Z,-3.583,10.13
2019-01-07T22:00:00Z,-3.621,14.11
2019-01-07T23:00:00Z,-3.777,15.15
2019-01-08T00:00:00Z,-3.919,12.15
2019-01-08T01:00:00Z,-4.066,14.13
2019-01-08T02:00:00Z,-4.068,13.1
2019-01-08T03:00:00Z,-3.799,14.14
2019-01-08T04:00:00Z,-3.441,10.14
2019-01-08T05:00:00Z,-2.915,10.13
2019-01-08T06:00:00Z,-2.357,10.12
2019-01-08T07:00:00Z,-1.779,10.15
2019-01-08T08:00:00Z,-1.109,14.12
2019-01-08T09:00:00Z,-0.437,13.12
2019-01-08T10:00:00Z,0.102,14.14
2019-01-08T11:00:00Z,0.571,13.11
2019-01-08T12:00:00Z,0.803,12.13
2019-01-08T13:00:00Z,0.637,10.14
2019-01-08T14:00:00Z,0.066,13.11
2019-01-08T15:00:00Z,-0.47,14.11
2019-01-08T16:00:00Z,-0.489,14.11
2019-01-08T17:00:00Z,-0.491,10.1
2019-01-08T18:00:00Z,-0.521,15.15
2019-01-08T19:00:00Z,-0.573,10.11
2019-01-08T20:00:00Z,-0.632,11.15
2019-01-08T21:00:00Z,-0.72,13.11
2019-01-08T22:00:00Z,-0.743,13.1
2019-01-08T23:00:00Z,-0.787,15.12
2019-01-09T00:00:00Z,-0.9,11.15
2019-01-09T01:00:00Z,-1.073,10.11
2019-01-09T02:00:00Z,-1.162,11.15
2019-01-09T03:00:00Z,-1.225,15.12
2019-01-09T04:00:00Z,-1.341,14.14
2019-01-09T05:00:00Z,-1.574,15.12
2019-01-09T06:00:00Z,-1.829,12.1
2019-01-09T07:00:00Z,-1.698,10.1
2019-01-09T08:00:00Z,-1.044,11.12
2019-01-09T09:00:00Z,-0.602,10.15
2019-01-09T10:00:00Z,-0.569,10.14
2019-01-09T11:00:00Z,-0.787,12.15
2019-01-09T12:00:00Z,-1.068,12.15
2019-01-09T13:00:00Z,-1.42,15.11
2019-01-09T14:00:00Z,-1.915,14.11
2019-01-09T15:00:00Z,-2.414,15.14
2019-01-09T16:00:00Z,-2.658,13.14
2019-01-09T17:00:00Z,-2.877,12.13
2019-01-09T18:00:00Z,-3.047,10.15
2019-01-09T19:00:00Z,-3.199,15.1
2019-01-09T20:00:00Z,-3.367,11.12
2019-01-09T21:00:00Z,-3.464,12.15
2019-01-09T22:00:00Z,-3.598,14.1
2019-01-09T23:00:00Z,-3.807,15.12
2019-01-10T00:00:00Z,-4.039,10.12
2019-01-10T01:00:00Z,-4.264,14.13
2019-01-10T02:00:00Z,-4.425,15.15
2019-01-10T03:00:00Z,-4.525,10.15
2019-01-10T04:00:00Z,-4.665,13.11
2019-01-10T05:00:00Z,-4.808,13.14
2019-01-10T06:00:00Z,-4.884,14.15
2019-01-10T07:00:00Z,-4.436,10.13
2019-01-10T08:00:00Z,-3.356,15.11
2019-01-10T09:00:00Z,-2.457,10.11
2019-01-10T10:00:00Z,-1.89,14.1
2019-01-10T11:00:00Z,-1.581,11.11
2019-01-10T12:00:00Z,-1.517,15.11
2019-01-10T13:00:00Z,-1.733,14.15
2019-01-10T14:00:00Z,-2.443,12.15
2019-01-10T15:00:00Z,-3.529,12.14
2019-01-10T16:00:00Z,-4.077,10.11
2019-01-10T17:00:00Z,-4.334,12.11
2019-01-10T18:00:00Z,-4.582,11.13
2019-01-10T19:00:00Z,-4.893,15.15
2019-01-10T20:00:00Z,-5.195,14.15
2019-01-10T21:00:00Z,-5.571,10.11
2019-01-10T22:00:00Z,-5.972,13.14
2019-01-10T23:00:00Z,-6.339,15.12
2019-01-11T00:00:00Z,-6.627,15.1
2019-01-11T01:00:00Z,-6.911,15.13
2019-01-11T02:00:00Z,-7.19,10.12
2019-01-11T03:00:00Z,-7.427,15.12
2019-01-11T04:00:00Z,-7.674,12.12
2019-01-11T05:00:00Z,-8.052,11.13
2019-01-11T06:00:00Z,-8.417,15.11
2019-01-11T07:00:00Z,-8.113,12.12
2019-01-11T08:00:00Z,-6.65,10.14
2019-01-11T09:00:00Z,-5.346,12.1
2019-01-11T10:00:00Z,-4.687,15.11
2019-01-11T11:00:00Z,-4.286,15.13
2019-01-11T12:00:00Z,-4.141,15.12
2019-01-11T13:00:00Z,-4.314,12.12
2019-01-11T14:00:00Z,-5.186,15.1
2019-01-11T15:00:00Z,-6.723,12.14
2019-01-11T16:00:00Z,-7.07,13.15
2019-01-11T17:00:00Z,-6.697,11.14
2019-01-11T18:00:00Z,-6.045,15.12
2019-01-11T19:00:00Z,-5.307,11.13
2019-01-11T20:00:00Z,-4.902,14.15
2019-01-11T21:00:00Z,-4.631,14.1
2019-01-11T22:00:00Z,-4.411,14.13
2019-01-11T23:00:00Z,-4.293,10.14
2019-01-12T00:00:00Z,-4.278,11.14
2019-01-12T01:00:00Z,-4.345,10.14
2019-01-12T02:00:00Z,-4.315,11.11
2019-01-12T03:00:00Z,-4.093,12.15
2019-01-12T04:00:00Z,-3.785,13.14
2019-01-12T05:00:00Z,-3.427,11.13
2019-01-12T06:00:00Z,-3.103,14.12
2019-01-12T07:00:00Z,-2.382,13.15
2019-01-12T08:00:00Z,-1.368,15.15
2019-01-12T09:00:00Z,-0.462,11.13
2019-01-12T10:00:00Z,0.183,15.12
2019-01-12T11:00:00Z,0.625,10.1
2019-01-12T12:00:00Z,0.877,12.15
2019-01-12T13:00:00Z,0.763,13.11
2019-01-12T14:00:00Z,0.181,15.12
2019-01-12T15:00:00Z,-0.531,10.1
2019-01-12T16:00:00Z,-0.861,13.12
2019-01-12T17:00:00Z,-1.024,10.1
2019-01-12T18:00:00Z,-1.235,13.14
2019-01-12T19:00:00Z,-1.231,11.15
2019-01-12T20:00:00Z,-1.113,12.13
2019-01-12T21:00:00Z,-0.858,10.11
2019-01-12T22:00:00Z,-0.776,13.1
2019-01-12T23:00:00Z,-0.725,12.15
2019-01-13T00:00:00Z,-0.724,12.15
2019-01-13T01:00:00Z,-0.802,11.12
2019-01-13T02:00:00Z,-0.906,14.15
2019-01-13T03:00:00Z,-1.006,15.13
2019-01-13T04:00:00Z,-1.154,15.14
2019-01-13T05:00:00Z,-1.475,11.11
2019-01-13T06:00:00Z,-1.71,11.14
2019-01-13T07:00:00Z,-1.074,11.11
2019-01-13T08:00:00Z,0.145,12.11
2019-01-13T09:00:00Z,0.982,11.15
2019-01-13T10:00:00Z,1.552,15.15
2019-01-13T11:00:00Z,1.82,11.11
2019-01-13T12:00:00Z,1.771,11.15
2019-01-13T13:00:00Z,1.472,13.11
2019-01-13T14:00:00Z,0.881,13.1
2019-01-13T15:00:00Z,0.46,11.11
2019-01-13T16:00:00Z,0.625,14.1
2019-01-13T17:00:00Z,0.764,11.15
2019-01-13T18:00:00Z,0.785,13.14
2019-01-13T19:00:00Z,0.778,13.13
2019-01-13T20:00:00Z,0.797,14.15
2019-01-13T21:00:00Z,0.871,14.1
2019-01-13T22:00:00Z,0.829,12.12
2019-01-13T23:00:00Z,0.771,13.14
2019-01-14T00:00:00Z,0.828,12.13
2019-01-14T01:00:00Z,0.766,14.13
2019-01-14T02:00:00Z,0.648,10.1
2019-01-14T03:00:00Z,0.567,14.14
2019-01-14T04:00:00Z,0.467,13.14
2019-01-14T05:00:00Z,0.319,10.12
2019-01-14T06:00:00Z,0.219,11.13
2019-01-14T07:00:00Z,0.571,11.12
2019-01-14T08:00:00Z,1.223,12.14
2019-01-14T09:00:00Z,1.604,14.11
2019-01-14T10:00:00Z,1.667,11.15
2019-01-14T11:00:00Z,1.54,10.13
2019-01-14T12:00:00Z,1.262,12.11
2019-01-14T13:00:00Z,0.898,14.11
2019-01-14T14:00:00Z,0.19,15.13
2019-01-14T15:00:00Z,-0.647,13.13
2019-01-14T16:00:00Z,-0.96,11.14
2019-01-14T17:00:00Z,-1.15,12.12
2019-01-14T18:00:00Z,-1.407,10.11
2019-01-14T19:00:00Z,-1.819,12.12
2019-01-14T20:00:00Z,-2.375,13.11
2019-01-14T21:00:00Z,-3.022,14.11
2019-01-14T22:00:00Z,-3.581,10.11
2019-01-14T23:00:00Z,-4.022,12.11
2019-01-15T00:00:00Z,-4.275,14.13
2019-01-15T01:00:00Z,-4.23,12.15
2019-01-15T02:00:00Z,-4.048,14.12
2019-01-15T03:00:00Z,-3.734,12.1
2019-01-15T04:00:00Z,-3.353,15.1
2019-01-15T05:00:00Z,-3.033,11.14
2019-01-15T06:00:00Z,-2.868,11.13
2019-01-15T07:00:00Z,-2.465,14.11
2019-01-15T08:00:00Z,-1.615,11.11
2019-01-15T09:00:00Z,-0.841,10.14
2019-01-15T10:00:00Z,-0.34,12.13
2019-01-15T11:00:00Z,0.071,13.14
2019-01-15T12:00:00Z,0.228,13.14
2019-01-15T13:00:00Z,0.066,10.13
2019-01-15T14:00:00Z,-0.5,10.15
2019-01-15T15:00:00Z,-1.3,15.13
2019-01-15T16:00:00Z,-1.555,14.11
2019-01-15T17:00:00Z,-1.567,11.13
2019-01-15T18:00:00Z,-1.516,13.11
2019-01-15T19:00:00Z,-1.464,14.13
2019-01-15T20:00:00Z,-1.477,10.12
2019-01-15T21:00:00Z,-1.558,10.1
2019-01-15T22:00:00Z,-1.672,10.15
2019-01-15T23:00:00Z,-1.705,14.1
2019-01-16T00:00:00Z,-1.718,14.12
2019-01-16T01:00:00Z,-1.761,13.1
2019-01-16T02:00:00Z,-1.815,14.13
2019-01-16T03:00:00Z,-1.945,15.14
2019-01-16T04:00:00Z,-2.225,14.1
2019-01-16T05:00:00Z,-2.7,12.14
2019-01-16T06:00:00Z,-3.198,13.12
2019-01-16T07:00:00Z,-3.007,13.14
2019-01-16T08:00:00Z,-1.588,12.14
2019-01-16T09:00:00Z,0.309,10.13
2019-01-16T10:00:00Z,1.621,11.1
2019-01-16T11:00:00Z,2.184,14.12
2019-01-16T12:00:00Z,2.375,11.15
2019-01-16T13:00:00Z,2.219,14.12
2019-01-16T14:00:00Z,1.393,14.1
2019-01-16T15:00:00Z,0.412,10.1
2019-01-16T16:00:00Z,-0.437,14.11
2019-01-16T17:00:00Z,-1.354,12.15
2019-01-16T18:00:00Z,-2.223,15.14
2019-01-16T19:00:00Z,-2.517,12.13
2019-01-16T20:00:00Z,-2.469,12.13
2019-01-16T21:00:00Z,-2.331,11.14
2019-01-16T22:00:00Z,-2.288,10.15
2019-01-16T23:00:00Z,-2.313,14.11
2019-01-17T00:00:00Z,-2.269,10.12
2019-01-17T01:00:00Z,-2.113,14.12
2019-01-17T02:00:00Z,-2.048,10.12
2019-01-17T03:00:00Z,-2.065,14.1
2019-01-17T04:00:00Z,-2.005,14.11
2019-01-17T05:00:00Z,-1.989,12.14
2019-01-17T06:00:00Z,-2.04,12.11
2019-01-17T07:00:00Z,-1.438,10.14
2019-01-17T08:00:00Z,0.183,14.14
2019-01-17T09:00:00Z,2.001,14.13
2019-01-17T10:00:00Z,3.082,15.1
2019-01-17T11:00:00Z,3.768,12.13
2019-01-17T12:00:00Z,4.002,12.11
2019-01-17T13:00:00Z,3.591,13.14
2019-01-17T14:00:00Z,2.413,13.13
2019-01-17T15:00:00Z,0.997,10.11
2019-01-17T16:00:00Z,0.249,12.11
2019-01-17T17:00:00Z,-0.123,14.13
2019-01-17T18:00:00Z,-0.233,10.15
2019-01-17T19:00:00Z,0.022,11.15
2019-01-17T20:00:00Z,0.208,10.11
2019-01-17T21:00:00Z,0.156,14.11
2019-01-17T22:00:00Z,-0.005,15.15
2019-01-17T23:00:00Z,-0.107,11.15
2019-01-18T00:00:00Z,-0.232,14.13
2019-01-18T01:00:00Z,-0.494,11.11
2019-01-18T02:00:00Z,-0.943,12.15
2019-01-18T03:00:00Z,-1.518,14.12
2019-01-18T04:00:00Z,-2.046,10.14
2019-01-18T05:00:00Z,-2.526,14.13
2019-01-18T06:00:00Z,-2.977,11.12
2019-01-18T07:00:00Z,-2.914,10.15
2019-01-18T08:00:00Z,-2.259,13.11
2019-01-18T09:00:00Z,-1.471,15.15
2019-01-18T10:00:00Z,-0.816,13.15
2019-01-18T11:00:00Z,-0.455,14.1
2019-01-18T12:00:00Z,-0.431,12.15
2019-01-18T13:00:00Z,-0.731,15.15
2019-01-18T14:00:00Z,-1.825,11.15
2019-01-18T15:00:00Z,-4.048,11.15
2019-01-18T16:00:00Z,-5.167,13.13
2019-01-18T17:00:00Z,-5.933,14.13
2019-01-18T18:00:00Z,-6.56,12.14
2019-01-18T19:00:00Z,-7.127,10.1
2019-01-18T20:00:00Z,-7.674,10.12
2019-01-18T21:00:00Z,-8.155,10.1
2019-01-18T22:00:00Z,-8.661,13.14
2019-01-18T23:00:00Z,-9.215,12.15
2019-01-19T00:00:00Z,-9.751,10.11
2019-01-19T01:00:00Z,-10.119,13.15
2019-01-19T02:00:00Z,-10.234,13.11
2019-01-19T03:00:00Z,-10.045,11.1
2019-01-19T04:00:00Z,-9.802,10.15
2019-01-19T05:00:00Z,-9.546,11.11
2019-01-19T06:00:00Z,-9.272,14.12
